State,Account_Length,Area_Code,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Latitude,Longitude,Name,Churn
NY,144,408,0,0,0,61.6,117,10.47,77.1,85,6.55,173.0,99,7.79,8.2,7,2.21,4,43.299428000000006,-74.217933,New York,1
SC,93,415,0,0,0,190.2,68,32.33,262.2,64,22.29,130.0,92,5.85,8.8,4,2.38,0,33.836081,-81.163725,South Carolina,0
TN,108,408,0,1,15,165.1,85,28.07,267.0,93,22.7,250.7,114,11.28,10.9,4,2.94,1,35.517491,-86.58044699999998,Tennessee,0
RI,75,415,0,0,0,190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,1,41.580095,-71.477429,Rhode Island,0
NC,130,408,1,0,0,216.2,106,36.75,363.7,86,30.91,126.7,123,5.7,16.9,2,4.56,5,35.759573,-79.0193,North Carolina,1
VA,139,415,1,0,0,161.5,121,27.46,192.9,137,16.4,168.3,96,7.57,11.2,13,3.02,0,37.431573,-78.656894,Virginia,0
MN,51,510,0,0,0,259.9,114,44.18,176.2,94,14.98,77.2,112,3.47,15.3,1,4.13,1,46.729553,-94.6859,Minnesota,0
CA,113,415,0,0,0,187.6,97,31.89,208.2,118,17.7,158.9,101,7.15,8.7,6,2.35,2,36.778261,-119.417932,California,0
HI,24,415,0,0,0,241.9,104,41.12,145.2,112,12.34,214.5,105,9.65,6.6,5,1.78,1,19.898682,-155.66585700000005,Hawaii,0
SD,114,415,0,1,25,129.0,77,21.93,290.0,110,24.65,177.1,110,7.97,11.6,5,3.13,1,43.969515,-99.901813,South Dakota,0
MN,113,408,0,0,0,158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,0,46.729553,-94.6859,Minnesota,0
MD,75,415,0,1,39,198.2,107,33.69,280.4,132,23.83,129.6,73,5.83,11.3,7,3.05,1,39.045755,-76.641271,Maryland,0
OK,57,408,0,1,25,176.8,94,30.06,195.0,75,16.58,213.5,116,9.61,8.3,4,2.24,0,35.007752,-97.092877,Oklahoma,0
KY,43,408,0,0,0,177.2,93,30.12,142.6,60,12.12,314.1,144,14.13,12.7,2,3.43,4,37.839333,-84.27001800000002,Kentucky,0
KS,149,510,0,0,0,217.7,91,37.01,273.5,74,23.25,226.9,99,10.21,9.6,3,2.59,3,39.011902,-98.484246,Kansas,0
FL,105,415,0,0,0,273.8,97,46.55,289.7,106,24.62,269.1,126,12.11,5.8,3,1.57,2,27.664827,-81.515754,Florida,1
AZ,100,415,0,0,0,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,2,34.048928000000004,-111.093731,Arizona,0
NM,87,415,0,0,0,168.2,92,28.59,224.7,100,19.1,169.5,99,7.63,12.9,3,3.48,1,34.97273,-105.032363,New Mexico,0
MI,140,415,0,0,0,231.9,101,39.42,160.1,94,13.61,110.4,98,4.97,14.3,6,3.86,3,44.314844,-85.602364,Michigan,0
AZ,93,415,0,0,0,271.6,71,46.17,229.4,108,19.5,77.3,121,3.48,10.9,3,2.94,2,34.048928000000004,-111.093731,Arizona,0
IN,110,415,0,0,0,151.8,106,25.81,138.0,126,11.73,233.5,112,10.51,11.2,8,3.02,3,40.551217,-85.602364,Indiana,0
DE,122,510,0,0,0,157.1,134,26.71,184.9,122,15.72,197.2,59,8.87,8.5,5,2.3,4,38.910832,-75.52767,Delaware,1
FL,58,510,0,0,0,234.8,89,39.92,106.8,131,9.08,178.5,122,8.03,9.9,6,2.67,0,27.664827,-81.515754,Florida,0
MT,106,510,0,0,0,169.4,107,28.8,197.2,71,16.76,202.2,79,9.1,10.7,4,2.89,1,46.879682,-110.362566,Montana,0
DE,129,510,0,0,0,334.3,118,56.83,192.1,104,16.33,191.0,83,8.59,10.4,6,2.81,0,38.910832,-75.52767,Delaware,1
CT,22,408,0,0,0,207.7,116,35.31,210.6,99,17.9,238.2,88,10.72,9.6,5,2.59,0,41.60322100000001,-73.087749,Connecticut,0
CO,57,415,0,0,0,85.9,92,14.6,193.9,127,16.48,231.5,93,10.42,10.1,2,2.73,0,39.550051,-105.782067,Colorado,0
ID,97,408,0,0,0,239.8,125,40.77,214.8,111,18.26,143.3,81,6.45,8.7,5,2.35,2,44.068202,-114.742041,Idaho,0
MO,95,415,1,0,0,165.5,84,28.14,286.2,112,24.33,198.9,89,8.95,11.5,2,3.11,1,37.964253,-91.831833,Missouri,1
PA,92,415,1,0,0,255.8,125,43.49,142.7,111,12.13,181.2,101,8.15,11.7,3,3.16,0,41.203322,-77.194525,Pennsylvania,0
WA,96,415,0,0,0,276.9,105,47.07,246.9,94,20.99,254.4,107,11.45,10.3,3,2.78,1,47.751074,-120.740139,Washington,1
MS,101,408,0,0,0,239.0,156,40.63,273.0,106,23.21,278.2,93,12.52,13.5,8,3.65,1,32.354668,-89.398528,Mississippi,1
ME,130,408,0,0,0,176.3,140,29.97,201.0,104,17.09,161.9,123,7.29,11.3,5,3.05,1,45.253783,-69.44546899999999,Maine,0
LA,172,408,0,0,0,212.0,121,36.04,31.2,115,2.65,293.3,78,13.2,12.6,10,3.4,3,31.244823,-92.145024,Louisiana,0
WA,46,510,0,0,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,47.751074,-120.740139,Washington,0
CO,63,408,1,1,21,151.5,99,25.76,147.8,89,12.56,210.4,114,9.47,10.0,4,2.7,1,39.550051,-105.782067,Colorado,0
AZ,99,415,0,0,0,198.2,87,33.69,207.3,76,17.62,190.9,113,8.59,8.7,3,2.35,4,34.048928000000004,-111.093731,Arizona,0
IA,81,510,0,0,0,203.5,89,34.6,289.6,69,24.62,212.9,71,9.58,8.7,3,2.35,3,41.878003,-93.097702,Iowa,0
KS,164,510,0,1,30,238.8,100,40.6,230.0,121,19.55,206.3,66,9.28,13.2,8,3.56,1,39.011902,-98.484246,Kansas,0
NV,71,415,1,0,0,178.2,113,30.29,167.8,94,14.26,182.1,111,8.19,13.6,3,3.67,3,38.80261,-116.419389,Nevada,1
NM,55,510,0,0,0,286.7,100,48.74,134.4,121,11.42,192.9,122,8.68,6.9,5,1.86,2,34.97273,-105.032363,New Mexico,0
DC,100,510,1,0,0,68.5,110,11.65,337.1,115,28.65,205.2,99,9.23,12.1,9,3.27,0,38.905985,-77.03341800000003,District of Columbia,0
WA,143,510,0,0,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,6.9,4,1.86,3,47.751074,-120.740139,Washington,0
MN,113,408,1,0,0,125.2,93,21.28,206.4,119,17.54,129.3,139,5.82,8.3,8,2.24,0,46.729553,-94.6859,Minnesota,0
MS,136,415,0,1,24,174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,32.354668,-89.398528,Mississippi,0
PA,137,415,0,0,0,215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,12.1,4,3.27,1,41.203322,-77.194525,Pennsylvania,0
AK,121,408,0,1,34,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,7.5,8,2.03,0,63.588753,-154.493062,Alaska,0
IN,148,415,0,1,26,158.7,91,26.98,160.5,127,13.64,218.3,88,9.82,9.9,3,2.67,1,40.551217,-85.602364,Indiana,0
MS,126,415,0,0,0,228.7,102,38.88,168.7,99,14.34,223.5,100,10.06,11.8,4,3.19,1,32.354668,-89.398528,Mississippi,0
OR,177,408,0,0,0,84.9,77,14.43,257.5,109,21.89,210.5,66,9.47,7.5,5,2.03,2,43.804133,-120.554201,Oregon,0
DE,148,415,0,0,0,124.4,83,21.15,179.7,81,15.27,253.0,99,11.39,11.3,6,3.05,0,38.910832,-75.52767,Delaware,0
MA,126,408,0,1,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,42.407211,-71.382437,Massachusetts,0
IL,71,510,1,0,0,186.1,114,31.64,198.6,140,16.88,206.5,80,9.29,13.8,5,3.73,4,40.633125,-89.398528,Illinois,1
RI,89,415,0,1,24,97.8,98,16.63,207.2,67,17.61,214.5,126,9.65,5.9,2,1.59,0,41.580095,-71.477429,Rhode Island,0
MT,74,408,0,0,0,174.1,96,29.6,251.1,94,21.34,257.6,123,11.59,8.3,5,2.24,2,46.879682,-110.362566,Montana,1
MI,132,408,0,0,0,291.2,104,49.5,234.2,132,19.91,191.7,87,8.63,8.9,3,2.4,1,44.314844,-85.602364,Michigan,1
KY,172,415,0,0,0,172.5,85,29.33,253.1,71,21.51,221.6,113,9.97,5.9,6,1.59,0,37.839333,-84.27001800000002,Kentucky,0
GA,101,415,0,1,33,200.1,108,34.02,188.9,122,16.06,205.1,90,9.23,15.5,4,4.19,0,32.157435,-82.907123,Georgia,0
AR,33,415,1,0,0,164.0,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,0,35.20105,-91.831833,Arkansas,0
TN,68,415,0,0,0,178.7,61,30.38,252.3,84,21.45,255.7,76,11.51,8.4,4,2.27,1,35.517491,-86.58044699999998,Tennessee,0
IL,31,415,0,1,28,210.5,101,35.79,250.5,86,21.29,241.6,125,10.87,11.5,2,3.11,1,40.633125,-89.398528,Illinois,0
VA,90,415,0,0,0,102.0,118,17.34,113.3,134,9.63,188.6,105,8.49,11.4,3,3.08,2,37.431573,-78.656894,Virginia,0
CA,87,415,0,1,19,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0.0,0,0.0,1,36.778261,-119.417932,California,0
AL,13,415,0,0,0,143.1,139,24.33,239.6,88,20.37,221.7,123,9.98,7.1,5,1.92,2,32.318231,-86.902298,Alabama,0
UT,243,510,0,0,0,95.5,92,16.24,163.7,63,13.91,264.2,118,11.89,6.6,6,1.78,2,39.32098,-111.093731,Utah,0
OR,89,415,0,1,12,188.0,105,31.96,151.3,107,12.86,201.9,132,9.09,10.5,3,2.84,2,43.804133,-120.554201,Oregon,0
IA,63,510,0,0,0,153.5,81,26.1,287.3,115,24.42,230.2,85,10.36,6.5,5,1.76,2,41.878003,-93.097702,Iowa,0
TX,130,415,0,0,0,120.5,127,20.49,189.7,52,16.12,270.1,107,12.15,14.3,2,3.86,1,31.968599,-99.901813,Texas,0
WY,80,510,0,0,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,43.075968,-107.290284,Wyoming,0
MT,114,510,0,0,0,189.8,101,32.27,147.7,80,12.55,172.7,121,7.77,10.6,5,2.86,1,46.879682,-110.362566,Montana,0
NH,161,415,0,0,0,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,1,43.193852,-71.572395,New Hampshire,0
TN,3,510,1,0,0,161.0,96,27.37,244.9,82,20.82,180.8,103,8.14,7.7,6,2.08,1,35.517491,-86.58044699999998,Tennessee,0
CA,103,415,0,1,18,149.9,84,25.48,170.9,84,14.53,171.5,112,7.72,11.5,7,3.11,0,36.778261,-119.417932,California,1
OR,77,510,0,0,0,233.8,104,39.75,266.5,94,22.65,212.7,104,9.57,7.6,3,2.05,2,43.804133,-120.554201,Oregon,0
WV,50,408,0,0,0,131.1,129,22.29,160.5,94,13.64,206.9,88,9.31,5.6,9,1.51,5,38.597626,-80.454903,West Virginia,1
MD,83,510,0,0,0,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,12.3,4,3.32,1,39.045755,-76.641271,Maryland,0
PA,61,408,0,1,40,105.0,78,17.85,180.6,100,15.35,174.1,115,7.83,10.2,2,2.75,2,41.203322,-77.194525,Pennsylvania,1
KS,128,415,0,1,25,265.1,110,45.07,197.4,99,16.78,244.7,91,11.01,10.0,3,2.7,1,39.011902,-98.484246,Kansas,0
NV,90,415,0,0,0,203.4,146,34.58,226.7,117,19.27,152.4,105,6.86,7.3,4,1.97,1,38.80261,-116.419389,Nevada,0
AL,95,408,0,0,0,190.2,119,32.33,157.1,70,13.35,181.5,120,8.17,14.0,6,3.78,0,32.318231,-86.902298,Alabama,0
NM,132,408,0,0,0,214.6,78,36.48,251.7,98,21.39,240.8,88,10.84,13.9,2,3.75,0,34.97273,-105.032363,New Mexico,0
TX,217,408,0,0,0,176.4,115,29.99,158.8,128,13.5,306.6,107,13.8,9.3,3,2.51,4,31.968599,-99.901813,Texas,0
OR,161,415,0,0,0,178.1,109,30.28,146.5,86,12.45,137.6,78,6.19,8.5,2,2.3,1,43.804133,-120.554201,Oregon,0
UT,59,510,0,0,0,155.2,79,26.38,235.3,123,20.0,169.4,80,7.62,8.7,4,2.35,1,39.32098,-111.093731,Utah,0
NJ,59,510,0,0,0,195.0,58,33.15,198.5,88,16.87,304.3,110,13.69,14.8,9,4.0,0,40.058324,-74.405661,New Jersey,0
DC,68,415,1,1,39,142.0,140,24.14,241.6,89,20.54,302.0,72,13.59,11.3,5,3.05,1,38.905985,-77.03341800000003,District of Columbia,0
NJ,57,510,1,0,0,115.0,65,19.55,122.3,96,10.4,245.0,75,11.03,6.4,1,1.73,0,40.058324,-74.405661,New Jersey,1
DC,45,415,0,0,0,96.1,103,16.34,246.8,134,20.98,229.7,92,10.34,9.7,4,2.62,1,38.905985,-77.03341800000003,District of Columbia,0
CO,76,408,0,1,26,214.6,110,36.48,205.2,87,17.44,134.6,140,6.06,8.1,2,2.19,1,39.550051,-105.782067,Colorado,0
SC,108,415,0,0,0,112.0,105,19.04,193.7,110,16.46,208.9,93,9.4,4.1,4,1.11,4,33.836081,-81.163725,South Carolina,1
HI,98,408,0,1,30,110.3,71,18.75,182.4,108,15.5,183.8,88,8.27,11.0,8,2.97,2,19.898682,-155.66585700000005,Hawaii,0
NJ,153,415,0,0,0,193.8,90,32.95,195.3,121,16.6,182.7,108,8.22,8.5,3,2.3,1,40.058324,-74.405661,New Jersey,0
WV,21,415,0,0,0,91.9,109,15.62,198.4,111,16.86,171.7,125,7.73,13.0,7,3.51,2,38.597626,-80.454903,West Virginia,0
TX,84,408,0,0,0,138.6,102,23.56,199.0,93,16.92,204.1,137,9.18,7.8,4,2.11,0,31.968599,-99.901813,Texas,0
GA,92,510,0,0,0,208.0,125,35.36,198.9,76,16.91,76.4,97,3.44,8.6,6,2.32,0,32.157435,-82.907123,Georgia,0
KY,108,415,0,1,35,169.8,136,28.87,173.7,101,14.76,214.6,105,9.66,9.5,7,2.57,2,37.839333,-84.27001800000002,Kentucky,0
NJ,182,415,0,0,0,279.1,124,47.45,180.5,108,15.34,217.5,104,9.79,9.5,11,2.57,2,40.058324,-74.405661,New Jersey,1
MN,37,415,0,1,20,264.7,81,45.0,216.5,110,18.4,210.7,102,9.48,10.4,7,2.81,0,46.729553,-94.6859,Minnesota,0
WV,86,415,0,0,0,136.4,104,23.19,202.5,110,17.21,230.7,86,10.38,11.5,1,3.11,3,38.597626,-80.454903,West Virginia,0
HI,108,415,0,0,0,291.6,99,49.57,221.1,93,18.79,229.2,110,10.31,14.0,9,3.78,2,19.898682,-155.66585700000005,Hawaii,1
IN,114,408,0,0,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,4,3.16,1,40.551217,-85.602364,Indiana,0
CO,65,510,0,0,0,158.8,53,27.0,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,39.550051,-105.782067,Colorado,0
DC,74,415,0,0,0,85.7,83,14.57,247.7,67,21.05,142.4,85,6.41,10.1,5,2.73,2,38.905985,-77.03341800000003,District of Columbia,0
WY,97,415,0,1,24,133.2,135,22.64,217.2,58,18.46,70.6,79,3.18,11.0,3,2.97,1,43.075968,-107.290284,Wyoming,0
OH,75,415,0,0,0,150.6,99,25.6,301.5,83,25.63,158.7,104,7.14,8.1,5,2.19,0,40.417287,-82.907123,Ohio,0
FL,98,408,0,0,0,288.1,101,48.98,137.9,93,11.72,206.5,88,9.29,0.0,0,0.0,0,27.664827,-81.515754,Florida,0
CA,96,510,0,1,31,183.4,126,31.18,195.5,106,16.62,180.1,93,8.1,10.5,5,2.84,1,36.778261,-119.417932,California,0
NY,94,510,1,0,0,243.2,109,41.34,147.0,88,12.5,94.9,99,4.27,7.2,4,1.94,4,43.299428000000006,-74.217933,New York,0
MD,106,415,0,0,0,208.3,89,35.41,169.4,67,14.4,102.0,90,4.59,15.9,4,4.29,3,39.045755,-76.641271,Maryland,0
GA,103,415,0,1,28,121.0,105,20.57,270.4,100,22.98,160.5,76,7.22,7.7,4,2.08,2,32.157435,-82.907123,Georgia,0
WI,126,415,1,1,34,244.9,118,41.63,219.6,105,18.67,210.8,136,9.49,9.7,6,2.62,4,43.78444,-88.787868,Wisconsin,0
CA,158,510,0,0,0,155.9,123,26.5,224.2,112,19.06,221.0,116,9.95,8.6,8,2.32,2,36.778261,-119.417932,California,0
TX,82,408,0,0,0,200.3,96,34.05,201.2,102,17.1,206.1,60,9.27,7.1,1,1.92,4,31.968599,-99.901813,Texas,0
FL,113,510,0,0,0,92.6,85,15.74,177.6,92,15.1,159.8,72,7.19,14.4,4,3.89,3,27.664827,-81.515754,Florida,0
NC,103,510,0,0,0,166.6,84,28.32,192.4,91,16.35,167.9,115,7.56,7.7,6,2.08,1,35.759573,-79.0193,North Carolina,0
WV,67,408,0,0,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,12,2.27,1,38.597626,-80.454903,West Virginia,0
AK,127,510,0,1,36,183.2,117,31.14,126.8,76,10.78,263.3,71,11.85,11.2,8,3.02,1,63.588753,-154.493062,Alaska,0
NE,189,415,0,1,38,256.7,98,43.64,150.5,120,12.79,123.0,87,5.54,11.4,3,3.08,3,41.492537,-99.901813,Nebraska,0
ND,101,415,0,1,36,123.7,125,21.03,172.6,106,14.67,280.5,127,12.62,8.8,4,2.38,1,47.551493,-101.002012,North Dakota,1
VA,182,415,0,0,0,176.1,90,29.94,174.9,106,14.87,234.7,134,10.56,9.7,4,2.62,1,37.431573,-78.656894,Virginia,0
GA,57,408,1,1,30,234.5,130,39.87,195.2,116,16.59,268.8,94,12.1,11.4,4,3.08,2,32.157435,-82.907123,Georgia,0
KS,110,415,1,1,27,267.9,103,45.54,263.3,74,22.38,178.1,106,8.01,8.3,2,2.24,1,39.011902,-98.484246,Kansas,1
MN,150,415,0,0,0,146.3,133,24.87,202.7,95,17.23,234.7,103,10.56,13.1,3,3.54,1,46.729553,-94.6859,Minnesota,0
UT,67,510,0,1,20,230.6,40,39.2,189.1,58,16.07,162.2,115,7.3,9.4,2,2.54,1,39.32098,-111.093731,Utah,0
NY,78,510,0,0,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2,43.299428000000006,-74.217933,New York,0
LA,99,510,0,0,0,142.3,89,24.19,204.5,95,17.38,203.1,114,9.14,9.1,1,2.46,0,31.244823,-92.145024,Louisiana,0
IL,129,415,0,0,0,198.4,91,33.73,264.7,106,22.5,111.4,101,5.01,9.2,2,2.48,2,40.633125,-89.398528,Illinois,0
UT,190,415,0,1,22,166.5,93,28.31,183.0,92,15.56,121.0,102,5.44,8.5,3,2.3,0,39.32098,-111.093731,Utah,0
KS,92,408,1,0,0,62.6,111,10.64,180.6,126,15.35,221.7,80,9.98,10.4,2,2.81,1,39.011902,-98.484246,Kansas,1
CT,30,408,0,0,0,137.6,108,23.39,162.0,80,13.77,187.7,126,8.45,5.8,10,1.57,3,41.60322100000001,-73.087749,Connecticut,0
LA,124,510,0,0,0,143.3,120,24.36,230.7,111,19.61,214.3,91,9.64,7.8,2,2.11,4,31.244823,-92.145024,Louisiana,1
NE,34,415,0,0,0,193.7,74,32.93,126.9,84,10.79,221.2,166,9.95,8.8,4,2.38,0,41.492537,-99.901813,Nebraska,0
CO,110,510,0,0,0,131.9,93,22.42,272.7,106,23.18,192.8,105,8.68,7.1,4,1.92,1,39.550051,-105.782067,Colorado,0
WV,102,408,0,0,0,234.8,125,39.92,199.2,99,16.93,163.2,88,7.34,10.0,1,2.7,4,38.597626,-80.454903,West Virginia,0
DC,80,408,0,0,0,51.5,90,8.76,164.0,98,13.94,169.4,80,7.62,9.5,4,2.57,3,38.905985,-77.03341800000003,District of Columbia,0
ME,66,510,0,0,0,118.0,133,20.06,248.1,99,21.09,214.4,122,9.65,5.3,5,1.43,1,45.253783,-69.44546899999999,Maine,0
CT,45,415,0,0,0,142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3.0,1,41.60322100000001,-73.087749,Connecticut,0
WA,120,408,0,1,28,215.8,123,36.69,285.2,76,24.24,192.1,78,8.64,6.9,3,1.86,1,47.751074,-120.740139,Washington,0
OH,93,415,0,1,42,152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,5,3.05,7,40.417287,-82.907123,Ohio,0
FL,127,415,0,0,0,261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,0,27.664827,-81.515754,Florida,0
UT,91,415,0,1,34,175.3,96,29.8,262.3,122,22.3,143.9,76,6.48,5.6,11,1.51,1,39.32098,-111.093731,Utah,0
TN,130,415,0,1,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,35.517491,-86.58044699999998,Tennessee,0
CO,54,510,0,1,39,117.6,82,19.99,159.2,60,13.53,236.4,113,10.64,11.3,10,3.05,2,39.550051,-105.782067,Colorado,0
SC,41,415,0,0,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,33.836081,-81.163725,South Carolina,0
DC,108,510,0,0,0,138.6,122,23.56,172.3,117,14.65,231.6,92,10.42,9.8,3,2.65,1,38.905985,-77.03341800000003,District of Columbia,0
GA,194,510,0,0,0,193.3,106,32.86,169.0,150,14.37,225.2,122,10.13,11.8,4,3.19,0,32.157435,-82.907123,Georgia,0
NE,37,408,1,1,39,149.7,122,25.45,211.1,75,17.94,114.3,90,5.14,9.2,4,2.48,1,41.492537,-99.901813,Nebraska,0
ME,88,415,0,0,0,85.7,112,14.57,221.6,70,18.84,190.6,75,8.58,11.6,3,3.13,4,45.253783,-69.44546899999999,Maine,1
MN,62,510,0,1,33,186.4,84,31.69,201.0,136,17.09,286.7,103,12.9,11.1,3,3.0,2,46.729553,-94.6859,Minnesota,1
ID,77,510,0,1,29,211.1,89,35.89,223.5,97,19.0,148.4,106,6.68,9.7,9,2.62,2,44.068202,-114.742041,Idaho,0
SD,128,408,0,1,34,142.3,73,24.19,194.8,79,16.56,239.3,81,10.77,16.0,6,4.32,1,43.969515,-99.901813,South Dakota,0
AL,141,408,0,0,0,242.8,90,41.28,234.1,80,19.9,211.5,104,9.52,6.0,3,1.62,5,32.318231,-86.902298,Alabama,0
WY,164,510,0,0,0,160.6,111,27.3,163.2,126,13.87,187.1,112,8.42,9.0,3,2.43,1,43.075968,-107.290284,Wyoming,0
MS,102,510,1,0,0,224.2,81,38.11,243.3,90,20.68,147.8,66,6.65,12.0,8,3.24,3,32.354668,-89.398528,Mississippi,0
OH,72,510,0,0,0,138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,10.8,3,2.92,1,40.417287,-82.907123,Ohio,0
NH,125,415,1,0,0,298.4,78,50.73,270.5,142,22.99,107.3,84,4.83,12.2,2,3.29,0,43.193852,-71.572395,New Hampshire,1
IN,130,408,0,1,30,185.0,117,31.45,249.5,141,21.21,157.8,103,7.1,7.4,7,2.0,0,40.551217,-85.602364,Indiana,0
WY,57,408,0,1,39,213.0,115,36.21,191.1,112,16.24,182.7,115,8.22,9.5,3,2.57,0,43.075968,-107.290284,Wyoming,0
MT,102,408,0,0,0,273.2,85,46.44,211.1,82,17.94,203.7,129,9.17,13.1,7,3.54,2,46.879682,-110.362566,Montana,1
FL,143,415,0,0,0,119.1,117,20.25,287.7,136,24.45,223.0,100,10.04,12.2,4,3.29,0,27.664827,-81.515754,Florida,0
MS,150,510,0,0,0,126.0,99,21.42,238.5,73,20.27,285.1,100,12.83,10.2,6,2.75,3,32.354668,-89.398528,Mississippi,0
GA,75,415,0,0,0,117.3,114,19.94,201.1,61,17.09,107.9,82,4.86,12.2,3,3.29,1,32.157435,-82.907123,Georgia,0
NM,183,415,0,0,0,190.0,100,32.3,246.6,78,20.96,304.2,107,13.69,9.5,4,2.57,1,34.97273,-105.032363,New Mexico,0
WI,105,408,0,0,0,147.7,103,25.11,222.7,78,18.93,163.5,102,7.36,12.8,3,3.46,2,43.78444,-88.787868,Wisconsin,0
AL,82,408,0,0,0,154.0,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,32.318231,-86.902298,Alabama,0
CT,96,415,0,1,37,172.7,93,29.36,120.1,116,10.21,216.1,86,9.72,10.3,5,2.78,5,41.60322100000001,-73.087749,Connecticut,1
KY,57,415,0,1,29,279.9,121,47.58,223.1,109,18.96,251.7,94,11.33,13.0,2,3.51,1,37.839333,-84.27001800000002,Kentucky,0
WI,105,415,0,1,34,218.5,61,37.15,196.7,74,16.72,151.1,103,6.8,9.9,4,2.67,2,43.78444,-88.787868,Wisconsin,0
NH,174,408,0,0,0,139.4,96,23.7,143.4,108,12.19,225.2,107,10.13,10.0,5,2.7,2,43.193852,-71.572395,New Hampshire,0
SD,168,415,0,1,22,175.9,70,29.9,211.7,105,17.99,174.5,81,7.85,7.3,5,1.97,2,43.969515,-99.901813,South Dakota,0
TN,67,415,0,0,0,179.8,125,30.57,173.2,86,14.72,272.8,97,12.28,10.9,4,2.94,0,35.517491,-86.58044699999998,Tennessee,0
MD,29,510,0,0,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,39.045755,-76.641271,Maryland,0
ID,128,408,0,0,0,125.2,99,21.28,205.4,107,17.46,254.4,111,11.45,18.9,2,5.1,0,44.068202,-114.742041,Idaho,0
VA,90,408,0,0,0,222.0,93,37.74,187.0,103,15.9,282.3,124,12.7,12.4,6,3.35,2,37.431573,-78.656894,Virginia,0
ND,62,510,0,0,0,159.9,100,27.18,172.2,99,14.64,263.2,109,11.84,5.6,4,1.51,1,47.551493,-101.002012,North Dakota,0
ND,110,415,0,0,0,135.1,109,22.97,205.2,99,17.44,166.3,119,7.48,11.7,4,3.16,1,47.551493,-101.002012,North Dakota,0
UT,93,415,0,0,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,39.32098,-111.093731,Utah,0
WV,43,415,0,0,0,199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,38.597626,-80.454903,West Virginia,0
NC,112,415,0,0,0,193.3,96,32.86,264.1,123,22.45,128.6,115,5.79,9.1,3,2.46,4,35.759573,-79.0193,North Carolina,0
CT,37,408,0,0,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,3,41.60322100000001,-73.087749,Connecticut,0
IN,76,415,0,0,0,204.2,100,34.71,292.6,139,24.87,244.3,105,10.99,10.5,2,2.84,0,40.551217,-85.602364,Indiana,0
FL,161,415,1,0,0,156.1,114,26.54,180.3,63,15.33,179.6,115,8.08,11.1,9,3.0,2,27.664827,-81.515754,Florida,0
VT,128,510,0,1,32,222.9,136,37.89,262.0,80,22.27,191.4,101,8.61,10.8,4,2.92,0,44.55880300000001,-72.577841,Vermont,0
AZ,70,415,0,0,0,104.7,112,17.8,82.2,104,6.99,169.4,110,7.62,15.8,7,4.27,3,34.048928000000004,-111.093731,Arizona,0
VT,68,415,0,0,0,158.8,119,27.0,211.8,105,18.0,198.1,101,8.91,10.3,3,2.78,1,44.55880300000001,-72.577841,Vermont,0
WA,134,408,0,0,0,208.3,86,35.41,253.6,89,21.56,291.0,86,13.1,12.6,3,3.4,1,47.751074,-120.740139,Washington,0
NV,115,415,0,0,0,184.1,98,31.3,327.0,73,27.8,212.5,106,9.56,7.5,6,2.03,2,38.80261,-116.419389,Nevada,0
